name	uses	class	broad-candidate	operator-entry-point
T_scenario_earth_hermods_barrow_unknown_name	2	script-definition	no	-
T_scenario_earth_hrothgars_greathall_name	1	script-definition	no	-
T_scenario_earth_hrothgars_greathall_unknown_name	1	script-definition	no	-
T_scenario_earth_ivalds_web_name	1	script-definition	no	-
T_scenario_earth_ivalds_web_unknown_name	1	script-definition	no	-
T_scenario_earth_kings_retinue_name	1	script-definition	no	-
T_scenario_earth_merc_guild_name	1	script-definition	no	-
T_scenario_earth_merc_guild_unknown_name	1	script-definition	no	-
T_scenario_earth_name	1	script-definition	no	-
T_scenario_earth_north_village_name	2	script-definition	no	-
T_scenario_earth_orc_barrack_name	1	script-definition	no	-
T_scenario_earth_orc_caves_name	3	script-definition	no	-
T_scenario_earth_orc_city_name	2	script-definition	no	-
T_scenario_earth_orc_thieves_guild_name	1	script-definition	no	-
T_scenario_earth_orc_warrior_name	1	script-definition	no	-
T_scenario_earth_orc_warrior_unknown_name	1	script-definition	no	-
T_scenario_earth_orc_wizard_tower_name	1	script-definition	no	-
T_scenario_earth_order_city_name	1	script-definition	no	-
T_scenario_earth_order_gta_name	1	script-definition	no	-
T_scenario_earth_order_gtb_name	1	script-definition	no	-
T_scenario_earth_reclusive_mage_name	1	script-definition	no	-
T_scenario_earth_reclusive_mage_unknown_name	1	script-definition	no	-
T_scenario_earth_roving_order_name	1	script-definition	no	-
T_scenario_earth_ruined_elvenfortress_name	1	script-definition	no	-
T_scenario_earth_ships_forsale_name	1	script-definition	no	-
T_scenario_earth_ships_forsale_unknown_name	1	script-definition	no	-
T_scenario_earth_south_village_name	2	script-definition	no	-
T_scenario_earth_spider_webs_name	1	script-definition	no	-
T_scenario_earth_swamp_caves_name	1	script-definition	no	-
T_scenario_earth_troll_caves_name	1	script-definition	no	-
T_scenario_earth_troll_caves_unknown_name	1	script-definition	no	-
T_scenario_earth_village_plainsmen_name	1	script-definition	no	-
T_scenario_earth_village_plainsmen_unknown_name	1	script-definition	no	-
T_scenario_earth_vyrm_attacks_name	1	script-definition	no	-
T_scenario_earth_vyrm_attacks_unknown_name	1	script-definition	no	-
T_scenario_earth_west_village_name	2	script-definition	no	-
T_scenario_fire_audience_king_attack	1	script-definition	no	-
T_scenario_fire_audience_king_enter_1	1	script-definition	no	-
T_scenario_fire_audience_king_enter_2	1	script-definition	no	-
T_scenario_fire_audience_king_exit_1	1	script-definition	no	-
T_scenario_fire_audience_king_exit_2	1	script-definition	no	-
T_scenario_fire_audience_king_flee	1	script-definition	no	-
T_scenario_fire_audience_king_name	1	script-definition	no	-
T_scenario_fire_audience_king_no_leader	1	script-definition	no	-
T_scenario_fire_audience_king_revist	1	script-definition	no	-
T_scenario_fire_audience_king_win	1	script-definition	no	-
T_scenario_fire_barter_kraken_attack	1	script-definition	no	-
T_scenario_fire_barter_kraken_exit	1	script-definition	no	-
T_scenario_fire_cave2_enter	1	script-definition	no	-
T_scenario_fire_cave2_exit	1	script-definition	no	-
T_scenario_fire_cave2_name	1	script-definition	no	-
T_scenario_fire_cave_enter	1	script-definition	no	-
T_scenario_fire_cave_name	1	script-definition	no	-
T_scenario_fire_description	1	script-definition	no	-
T_scenario_fire_devillage_attack	1	script-definition	no	-
T_scenario_fire_devillage_name	1	script-definition	no	-
T_scenario_fire_devillage_unknown_name	1	script-definition	no	-
T_scenario_fire_devillage_win	1	script-definition	no	-
T_scenario_fire_dragon_enter	1	script-definition	no	-
T_scenario_fire_dragon_lose	1	script-definition	no	-
T_scenario_fire_dragon_name	1	script-definition	no	-
T_scenario_fire_dragon_win	1	script-definition	no	-
T_scenario_fire_eavillage_attack_1	1	script-definition	no	-
T_scenario_fire_eavillage_attack_2	1	script-definition	no	-
T_scenario_fire_eavillage_enter_1	1	script-definition	no	-
T_scenario_fire_eavillage_enter_2	1	script-definition	no	-
T_scenario_fire_eavillage_exit_1	1	script-definition	no	-
T_scenario_fire_eavillage_exit_2	1	script-definition	no	-
T_scenario_fire_eavillage_name	1	script-definition	no	-
T_scenario_fire_eavillage_unknown_name	1	script-definition	no	-
T_scenario_fire_eavillage_win_1	1	script-definition	no	-
T_scenario_fire_eavillage_win_2	1	script-definition	no	-
T_scenario_fire_fire_encounter_name	1	script-definition	no	-
T_scenario_fire_forge_alt_name	1	script-definition	no	-
T_scenario_fire_forge_attack	2	script-definition	no	-
T_scenario_fire_forge_enter	1	script-definition	no	-
T_scenario_fire_forge_lose	1	script-definition	no	-
T_scenario_fire_forge_name	1	script-definition	no	-
T_scenario_fire_forge_no_leader	1	script-definition	no	-
T_scenario_fire_forge_use_forge	2	script-definition	no	-
T_scenario_fire_forge_win	1	script-definition	no	-
T_scenario_fire_forgealt_enter1	1	script-definition	no	-
T_scenario_fire_forgealt_enter2	1	script-definition	no	-
T_scenario_fire_gateway_enter_1	2	script-definition	no	-
T_scenario_fire_gateway_enter_2	2	script-definition	no	-
T_scenario_fire_gateway_enter_3	2	script-definition	no	-
T_scenario_fire_gateway_name	4	script-definition	no	-
T_scenario_fire_gateway_unknown_name	4	script-definition	no	-
T_scenario_fire_gateway_win	2	script-definition	no	-
T_scenario_fire_kraken_enter	3	script-definition	no	-
T_scenario_fire_kraken_name	1	script-definition	no	-
T_scenario_fire_name	1	script-definition	no	-
T_scenario_fire_temple_enter	1	script-definition	no	-
T_scenario_fire_temple_name	1	script-definition	no	-
T_scenario_fire_temple_win	1	script-definition	no	-
T_scenario_hidden_atilla_enter	6	script-definition	no	-
T_scenario_hidden_atilla_flee	2	script-definition	no	-
T_scenario_hidden_atilla_name	1	script-definition	no	-
T_scenario_hidden_axecave_enter	1	script-definition	no	-
T_scenario_hidden_axecave_name	1	script-definition	no	-
T_scenario_hidden_axecave_unknown_name	1	script-definition	no	-
T_scenario_hidden_axecave_win	1	script-definition	no	-
T_scenario_hidden_brunhilde_enter	1	script-definition	no	-
T_scenario_hidden_brunhilde_name	1	script-definition	no	-
T_scenario_hidden_brunhilde_unknown_name	1	script-definition	no	-
T_scenario_hidden_brunhilde_win	1	script-definition	no	-
T_scenario_hidden_cave1	1	script-definition	no	-
T_scenario_hidden_cave1_unknown_name	1	script-definition	no	-
T_scenario_hidden_description	1	script-definition	no	-
T_scenario_hidden_fafnir_choicea	1	script-definition	no	-
T_scenario_hidden_fafnir_choicea_enter	1	script-definition	no	-
T_scenario_hidden_fafnir_choicea_win	1	script-definition	no	-
T_scenario_hidden_fafnir_choiceb	1	script-definition	no	-
T_scenario_hidden_fafnir_choiceb_enter	1	script-definition	no	-
T_scenario_hidden_fafnir_choiceb_win	1	script-definition	no	-
T_scenario_hidden_fafnir_enter	1	script-definition	no	-
T_scenario_hidden_fafnir_enter2	1	script-definition	no	-
T_scenario_hidden_fafnir_leaderdies	1	script-definition	no	-
T_scenario_hidden_fafnir_name	1	script-definition	no	-
T_scenario_hidden_fafnir_name2	1	script-definition	no	-
T_scenario_hidden_fafnir_unknown_name	1	script-definition	no	-
T_scenario_hidden_fafnir_win	1	script-definition	no	-
T_scenario_hidden_grimhilde_enter	1	script-definition	no	-
T_scenario_hidden_grimhilde_name	1	script-definition	no	-
T_scenario_hidden_grimhilde_unknown_name	1	script-definition	no	-
T_scenario_hidden_grimhilde_win	1	script-definition	no	-
T_scenario_hidden_hagan_enter	5	script-definition	no	-
T_scenario_hidden_hagan_flee	2	script-definition	no	-
T_scenario_hidden_hagan_lose	2	script-definition	no	-
T_scenario_hidden_hagan_name	1	script-definition	no	-
T_scenario_hidden_hagan_unknown_name	1	script-definition	no	-
T_scenario_hidden_hagan_win	2	script-definition	no	-
T_scenario_hidden_hildebrand_enter	1	script-definition	no	-
T_scenario_hidden_hildebrand_name	1	script-definition	no	-
T_scenario_hidden_hildebrand_win	2	script-definition	no	-
T_scenario_hidden_hiordishouse_enter1	1	script-definition	no	-
T_scenario_hidden_hiordishouse_enter2	1	script-definition	no	-
T_scenario_hidden_hiordishouse_enter3	1	script-definition	no	-
T_scenario_hidden_hiordishouse_enter4	1	script-definition	no	-
T_scenario_hidden_hiordishouse_forged	1	script-definition	no	-
T_scenario_hidden_hiordishouse_name	1	script-definition	no	-
T_scenario_hidden_hiordishouse_noleader	1	script-definition	no	-
T_scenario_hidden_hiordishouse_unknown_name	1	script-definition	no	-
T_scenario_hidden_hiordishouse_win	1	script-definition	no	-
T_scenario_hidden_hirodis_attack	2	script-definition	no	-
T_scenario_hidden_lyngvi_enter	1	script-definition	no	-
T_scenario_hidden_lyngvi_name	1	script-definition	no	-
T_scenario_hidden_lyngvi_unknown_name	1	script-definition	no	-
T_scenario_hidden_lyngvi_win	1	script-definition	no	-
T_scenario_hidden_name	1	script-definition	no	-
T_scenario_hidden_noregin	1	script-definition	no	-
T_scenario_hidden_regin_fled	1	script-definition	no	-
T_scenario_hidden_woden_enter	1	script-definition	no	-
T_scenario_hidden_woden_name	1	script-definition	no	-
T_scenario_hidden_woden_noleader	1	script-definition	no	-
T_scenario_hidden_woden_win	1	script-definition	no	-
T_scenario_hidden_wolves_enter	1	script-definition	no	-
T_scenario_hidden_wolves_name	1	script-definition	no	-
T_scenario_hidden_wolves_unknown_name	1	script-definition	no	-
T_scenario_hidden_wolves_win	1	script-definition	no	-
T_scenario_life_description	1	script-definition	no	-
T_scenario_life_name	1	script-definition	no	-
T_scenario_oder_encounter8_barter_decline	1	unclassified-residue	no	-
T_scenario_order_barter_wolf_attack	1	unclassified-residue	no	-
T_scenario_order_centaur_lair_name	1	script-definition	no	-
T_scenario_order_centaur_lair_unknown_name	1	script-definition	no	-
T_scenario_order_description	1	script-definition	no	-
T_scenario_order_encounter100_enter	1	script-definition	no	-
T_scenario_order_encounter100_enter2	1	script-definition	no	-
T_scenario_order_encounter100_exit	1	script-definition	no	-
T_scenario_order_encounter100_lovpot	1	script-definition	no	-
T_scenario_order_encounter100_name	1	script-definition	no	-
T_scenario_order_encounter100_unknown_name	1	script-definition	no	-
T_scenario_order_encounter101_enter	1	script-definition	no	-
T_scenario_order_encounter101_exit	1	script-definition	no	-
T_scenario_order_encounter101_name	1	script-definition	no	-
T_scenario_order_encounter101_unknown_name	1	script-definition	no	-
T_scenario_order_encounter102_enter	1	script-definition	no	-
T_scenario_order_encounter102_exit	1	script-definition	no	-
T_scenario_order_encounter102_name	1	script-definition	no	-
T_scenario_order_encounter102_unknown_name	1	script-definition	no	-
T_scenario_order_encounter103_enter	1	script-definition	no	-
T_scenario_order_encounter103_exit	1	script-definition	no	-
T_scenario_order_encounter103_name	1	script-definition	no	-
T_scenario_order_encounter103_unknown_name	1	script-definition	no	-
T_scenario_order_encounter104_enter	1	script-definition	no	-
T_scenario_order_encounter104_exit	1	script-definition	no	-
T_scenario_order_encounter104_name	1	script-definition	no	-
T_scenario_order_encounter104_unknown_name	1	script-definition	no	-
T_scenario_order_encounter105_enter	1	script-definition	no	-
T_scenario_order_encounter105_exit	1	script-definition	no	-
T_scenario_order_encounter105_name	1	script-definition	no	-
T_scenario_order_encounter105_unknown_name	1	script-definition	no	-
T_scenario_order_encounter106_attack	1	script-definition	no	-
T_scenario_order_encounter106_break	1	script-definition	no	-
T_scenario_order_encounter106_enter	1	script-definition	no	-
T_scenario_order_encounter106_exit	1	script-definition	no	-
T_scenario_order_encounter106_name	1	script-definition	no	-
T_scenario_order_encounter106_unknown_name	1	script-definition	no	-
T_scenario_order_encounter107_enter	1	script-definition	no	-
T_scenario_order_encounter107_enter2	1	script-definition	no	-
T_scenario_order_encounter107_exit	1	script-definition	no	-
T_scenario_order_encounter107_name	1	script-definition	no	-
T_scenario_order_encounter107_unknown_name	1	script-definition	no	-
T_scenario_order_encounter108_enter	1	script-definition	no	-
T_scenario_order_encounter108_exit	1	script-definition	no	-
T_scenario_order_encounter108_name	1	script-definition	no	-
T_scenario_order_encounter108_unknown_name	1	script-definition	no	-
T_scenario_order_encounter109_enter	1	script-definition	no	-
T_scenario_order_encounter109_exit	1	script-definition	no	-
T_scenario_order_encounter109_name	1	script-definition	no	-
T_scenario_order_encounter109_unknown_name	1	script-definition	no	-
T_scenario_order_encounter10_enter	1	script-definition	no	-
T_scenario_order_encounter10_exit	1	script-definition	no	-
T_scenario_order_encounter10_name	1	script-definition	no	-
T_scenario_order_encounter10_unknown_name	1	script-definition	no	-
T_scenario_order_encounter110_enter	2	script-definition	no	-
T_scenario_order_encounter110_exit	1	script-definition	no	-
T_scenario_order_encounter110_name	1	script-definition	no	-
T_scenario_order_encounter110_unknown_name	1	script-definition	no	-
T_scenario_order_encounter111_enter	2	script-definition	no	-
T_scenario_order_encounter111_exit	1	script-definition	no	-
T_scenario_order_encounter111_name	1	script-definition	no	-
T_scenario_order_encounter111_unknown_name	1	script-definition	no	-
T_scenario_order_encounter112_attack	1	script-definition	no	-
T_scenario_order_encounter112_enter	1	script-definition	no	-
T_scenario_order_encounter112_enter2	1	script-definition	no	-
T_scenario_order_encounter112_exit	1	script-definition	no	-
T_scenario_order_encounter112_name	1	script-definition	no	-
T_scenario_order_encounter112_unknown_name	1	script-definition	no	-
T_scenario_order_encounter113_enter	1	script-definition	no	-
T_scenario_order_encounter113_exit	1	script-definition	no	-
T_scenario_order_encounter113_name	1	script-definition	no	-
T_scenario_order_encounter113_unknown_name	1	script-definition	no	-
T_scenario_order_encounter114_enter	1	script-definition	no	-
T_scenario_order_encounter114_enter2	1	script-definition	no	-
T_scenario_order_encounter114_exit	1	script-definition	no	-
T_scenario_order_encounter114_name	1	script-definition	no	-
T_scenario_order_encounter114_unknown_name	1	script-definition	no	-
T_scenario_order_encounter115_enter	1	script-definition	no	-
T_scenario_order_encounter115_exit	1	script-definition	no	-
T_scenario_order_encounter115_name	1	script-definition	no	-
T_scenario_order_encounter115_unknown_name	1	script-definition	no	-
T_scenario_order_encounter116_enter	1	script-definition	no	-
T_scenario_order_encounter116_exit	1	script-definition	no	-
T_scenario_order_encounter116_name	1	script-definition	no	-
T_scenario_order_encounter116_unknown_name	1	script-definition	no	-
T_scenario_order_encounter117_enter	1	script-definition	no	-
T_scenario_order_encounter117_exit	1	script-definition	no	-
T_scenario_order_encounter117_name	1	script-definition	no	-
T_scenario_order_encounter117_unknown_name	1	script-definition	no	-
T_scenario_order_encounter118_enter	1	script-definition	no	-
T_scenario_order_encounter118_exit	1	script-definition	no	-
T_scenario_order_encounter118_name	1	script-definition	no	-
T_scenario_order_encounter118_unknown_name	1	script-definition	no	-
T_scenario_order_encounter11_enter	1	script-definition	no	-
T_scenario_order_encounter11_enter2	1	script-definition	no	-
T_scenario_order_encounter11_exit	1	script-definition	no	-
T_scenario_order_encounter11_name	1	script-definition	no	-
T_scenario_order_encounter11_unknown_name	1	script-definition	no	-
T_scenario_order_encounter12_enter	1	script-definition	no	-
T_scenario_order_encounter12_exit	1	script-definition	no	-
T_scenario_order_encounter12_name	1	script-definition	no	-
T_scenario_order_encounter12_unknown_name	1	script-definition	no	-
T_scenario_order_encounter13_enter	1	script-definition	no	-
T_scenario_order_encounter13_exit	1	script-definition	no	-
T_scenario_order_encounter13_name	1	script-definition	no	-
T_scenario_order_encounter13_unknown_name	1	script-definition	no	-
T_scenario_order_encounter14_enter	1	script-definition	no	-
T_scenario_order_encounter14_exit	1	script-definition	no	-
T_scenario_order_encounter14_name	1	script-definition	no	-
T_scenario_order_encounter14_unknown_name	1	script-definition	no	-
T_scenario_order_encounter16_enter	1	script-definition	no	-
T_scenario_order_encounter16_exit	1	script-definition	no	-
T_scenario_order_encounter16_name	1	script-definition	no	-
