name	entry_point	behaviour	boundary	instructions	decoded_extent_bytes	arity	arity_candidates	nominal_arity	declared_arity	arity_agrees	loop_carried_operands	operand_state_cap_hit	helper_pops	helper_pushes	inline_pops	inline_pushes	calls	call_targets	tail_calls	indirect_calls	virtual_call_slots	globals_read	constant_refs	globals_written	pointer_write_addresses	global_addresses	constant_addresses	string_refs	import_kinds_at_depth	state_write_depth	calls_mutating_method	direct_imports
hasarmy?	0x004e5090	reads-state	complete	64	204	-	0,1	1	1	yes	no	no	0	0	1	1	3	0x485080,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
hasorisarmy?	0x004e4e10	reads-state	complete	64	204	-	0,1	1	1	yes	no	no	0	0	1	1	3	0x485080,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
hasprisoners?	0x004c3570	unknown	complete	43	131	1	1	1	1	yes	no	no	1	0	0	2	3	0x41be40,0x4c1c50,0x4d4550	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
hasspecialeffect?	0x00427160	unknown	complete	51	147	1	1	1	1	yes	no	no	1	0	0	2	3	0x41bf10,0x427130,0x4d4550	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
hastreaty?	0x0049fca0	unknown	complete	166	464	-	0,1,2	2	2	yes	no	no	1	0	1	3	5	0x4026a0,0x404ab0,0x40adb0,0x4d41c0,0x4d4550	0	0	-	0	1	0	-	-	0x55c92c	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
have_retreated	0x00510140	reads-state	complete	79	232	-	0,1	1	1	yes	no	no	0	0	1	1	4	0x4026a0,0x404ab0,0x482ac0,0x4d4550	0	0	-	3	0	0	-	0x5a7d8c,0x5a7d90,0x5aa12c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
hidecursor	0x00472c10	reads-state	complete	4	13	0	0	0	0	yes	no	no	0	0	0	0	1	0x4718d0	0	0	-	1	0	0	-	0x5a9e04	-	0	archive@5,thread@5,window-input@3,time@4,other@6	4	yes	-
hireunit	0x00443920	reads-state	complete	115	357	-	0,1,2	2	2	yes	no	no	0	0	2	0	7	0x4026a0,0x404ab0,0x4435c0,0x482ac0,0x4d41c0,0x4d4550,0x5394a0	0	0	-	1	1	0	-	0x5aa12c	0x55676c	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
hireunitat	0x00443a90	reads-state	complete	134	404	-	0,1,2,3	3	3	yes	no	no	0	0	3	0	6	0x4026a0,0x404ab0,0x4435c0,0x482ac0,0x4d41c0,0x4d4550	0	0	-	1	1	0	-	0x5aa12c	0x55676c	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
hocuspocus	0x004ac220	reads-state	complete	112	363	-	0,1,2	2	2	yes	no	no	0	0	2	1	5	0x4026a0,0x404ab0,0x4abec0,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5ae958	-	0	file-io@5,archive@3,memory@5,thread@2,window-input@3,time@3,other@3	3	yes	-
identifypage	0x004db030	file-or-resource-io	complete	166	481	-	0,1,2	2	2	yes	no	no	0	0	2	0	7	0x404ab0,0x491ec0,0x492de0,0x4d41c0,0x4d4550,0x533864,0x5394a0	0	0	-	1	4	0	-	0x5a7b50	0x555130,0x572728,0x572738,0x572750	4	file-io@5,archive@0,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	STORM.dll!#401
idiv	0x004cb090	unknown	complete	110	346	-	0,1,2	2	2	yes	no	no	0	0	2	1	4	0x4026a0,0x4d41c0,0x4d4550,0x5394a0	0	0	-	0	1	0	-	-	0x55e1d4	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
if	0x004c9ee0	unknown	complete	81	24180	-	0,1,2	2	2	yes	no	no	0	0	2	0	3	0x4d05e0,0x4d4550,0x5394a0	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@3,memory@6,thread@4,window-input@3,time@1,other@3	3	no	-
ifelse	0x004c9ef0	unknown	complete	113	24538	-	0,1,2,3	3	3	yes	no	no	0	0	3	0	3	0x4d05e0,0x4d4550,0x5394a0	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@3,memory@6,thread@4,window-input@3,time@1,other@3	3	no	-
iknowyouknowspell?	0x004a1720	unknown	complete	186	526	-	0,1,2,3	3	3	yes	no	no	0	0	3	1	5	0x4026a0,0x404ab0,0x4beef0,0x4d41c0,0x4d4550	0	0	-	0	2	0	-	-	0x55c948,0x55c958	2	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
imp	0x0049b690	file-or-resource-io	complete	64	216	-	0,1	1	1	yes	no	no	0	0	1	1	2	0x4923e0,0x4d4550	0	0	-	1	0	0	-	0x5a7b50	-	0	file-io@5,archive@1,memory@6,thread@4,window-input@3,time@3,other@3	2	yes	-
impplayer	0x0049e770	reads-state	complete	73	231	-	0,1	1	1	yes	no	no	0	0	1	1	5	0x4924a0,0x492850,0x4d41c0,0x4d4550,0x5394a0	0	0	-	1	1	0	-	0x5a7b50	0x55c8bc	1	file-io@5,archive@2,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
incmultiplayeroption	0x004b2170	reads-state	complete	65	193	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x4b1db0,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5aa64c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	1	yes	-
incombat	0x004e3ea0	reads-state	complete	38	123	0	0	0	0	yes	no	no	0	0	0	2	1	0x4d4550	0	0	-	2	0	0	-	0x5a7d8c,0x5a8078	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
incombatautocalc	0x004d6720	reads-state	complete	6	18	0	0	0	0	yes	no	no	0	0	0	0	1	0x42e5a0	0	0	-	1	0	0	-	0x5adc50	-	0	archive@2,thread@6,graphics@4,window-input@4,time@3,other@4	2	yes	-
increment	0x004ccc40	operand-only	complete	124	17983	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
incrementstartingline	0x00497f60	unknown	complete	29	99	1	1	1	1	yes	no	no	0	0	0	1	3	0x497dd0,0x498040,0x4d4550	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
indicatepath	0x004ba780	reads-state	complete	63	194	-	0,1	1	1	yes	no	no	0	0	1	0	5	0x482ac0,0x4d41c0,0x4d4550,0x4fbc50,0x5394a0	0	0	-	2	1	0	-	0x5aa12c,0x5ae974	0x55d658	1	file-io@5,archive@3,memory@5,thread@4,window-input@2,time@2,other@2	1	yes	-
initcastdata	0x004f1b90	mutates-state	complete	17	79	0	0	0	0	yes	no	no	0	0	0	0	0	-	0	0	-	0	0	15	-	0x584c1c,0x584c20,0x584c24,0x584c28,0x584c2c,0x584c30,0x584c34,0x584c38,0x584c3c,0x584c40,0x584c44,0x584c48,0x584c4c,0x584c50,0x584c54	-	0	-	0	no	-
initgamereservedints	0x00489730	reads-state	complete	2	10	0	0	0	0	yes	no	no	0	0	0	0	0	0x4896c0	1	0	-	1	0	0	-	0x5aa12c	-	0	-	-	yes	-
initmovementflags	0x004ac500	reads-state	complete	4	13	0	0	0	0	yes	no	no	0	0	0	0	1	0x4a9ca0	0	0	-	1	0	0	-	0x5ae958	-	0	archive@5	-	yes	-
initmovementflags_citycombat	0x004ac510	reads-state	complete	4	13	0	0	0	0	yes	no	no	0	0	0	0	1	0x4a9ca0	0	0	-	1	0	0	-	0x5ae958	-	0	archive@5	-	yes	-
inittest	0x0051bc30	stub	complete	1	1	0	0	0	0	yes	no	no	0	0	0	0	0	-	0	0	-	0	0	0	-	-	-	0	-	-	no	-
initusers	0x004deeb0	reads-state	complete	14	10	0	0	0	0	yes	no	no	0	0	0	0	1	0x52b600	0	0	-	1	0	0	-	0x584ae8	-	0	-	-	yes	-
inmainview	0x004e3f70	reads-state	complete	43	138	0	0	0	0	yes	no	no	0	0	0	2	1	0x4d4550	0	0	-	2	0	0	-	0x5a7d8c,0x5a8078	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
installregent	0x00450550	reads-state	complete	27	67	-	1,2	2	2	yes	no	no	1	0	0	0	3	0x41be40,0x451a70,0x45cea0	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@6,archive@5,memory@6,thread@5,window-input@3,time@3,other@3	1	no	-
instantfreeprisoner	0x004c38d0	unknown	complete	11	32	1	1	1	1	yes	no	no	1	0	0	0	1	0x41be40,0x4c2450	1	0	-	0	0	0	-	-	-	0	file-io@6,archive@5,memory@6,thread@5,window-input@3,time@3,other@3	3	no	-
instantiatemultileveldungeon	0x00488ab0	file-or-resource-io	complete	57	179	-	0,1	1	1	yes	no	no	0	0	1	0	4	0x482ac0,0x485670,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@1,memory@4,thread@2,window-input@3,time@3,other@3	2	yes	-
instantkillprisoner	0x004c3840	reads-state	complete	47	144	1	1	1	1	yes	no	no	1	0	0	0	5	0x41be40,0x41e170,0x420560,0x4d09a0,0x52d160	0	0	-	6	0	0	-	0x5a7b78,0x5a7be4,0x5a7be8,0x5a7d8c,0x5a7d90,0x5a7d90	-	0	file-io@6,archive@4,memory@6,thread@5,graphics@6,window-input@3,time@2,other@3	3	yes	-
interrogateprisonerproc	0x004e2b20	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5a7cbc,0x5a7cc0	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
interrogateprisoners	0x004c3700	unknown	complete	31	86	1	1	1	1	yes	no	no	1	0	0	0	3	0x41be40,0x4c1c50,0x4c2330	0	0	-	0	0	0	-	-	-	0	file-io@6,archive@5,memory@6,thread@5,window-input@3,time@3,other@3	3	no	-
interruptsound	0x004793d0	mutates-state	complete	61	218	-	0,1	1	1	yes	no	no	0	0	1	0	4	0x478920,0x478c00,0x4d4550,0x5394a0	0	0	-	2	0	4	-	0x585408,0x586774,0x5867a0,0x5867a4,0x5867a8,0x5867b4	-	0	file-io@5,archive@2,memory@6,thread@4,window-input@3,time@3,other@2	0	yes	-
isactive?	0x00409740	reads-state	complete	86	248	-	0,1	1	1	yes	no	no	0	0	1	2	5	0x4026a0,0x404ab0,0x407d50,0x482ac0,0x4d4550	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isairunit?	0x00426f90	unknown	complete	53	157	1	1	1	1	yes	no	no	1	0	0	2	3	0x41bf10,0x4d4550,0x521e30	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isanything?	0x004e66a0	reads-state	complete	70	218	-	0,1	1	1	yes	no	no	0	0	1	1	3	0x4d4550,0x4f6000,0x5394a0	0	0	-	1	0	0	-	0x5ae974	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isarmy?	0x004e4d00	reads-state	complete	87	260	-	0,1	1	1	yes	no	no	0	0	1	2	4	0x404ab0,0x4d4550,0x4f6000,0x5394a0	0	0	-	1	0	0	-	0x5ae974	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isarmybeingattacked?	0x00466d00	reads-state	complete	82	245	-	0,1	1	1	yes	no	no	0	0	1	2	4	0x404ab0,0x4062c0,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5ae958	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isarmydamagingtarget?	0x00466c00	reads-state	complete	82	245	-	0,1	1	1	yes	no	no	0	0	1	2	4	0x404ab0,0x406020,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5ae958	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isarmydead?	0x004673b0	reads-state	complete	99	281	-	0,1	1	1	yes	no	no	0	0	1	3	5	0x4026a0,0x404ab0,0x407d50,0x482ac0,0x4d4550	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isarmyinterrainsprite?	0x004ed300	reads-state	complete	87	251	-	0,1	1	1	yes	no	no	0	0	1	2	4	0x4026a0,0x404ab0,0x482ac0,0x4d4550	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isarmyretreated?	0x00467540	operand-only	complete	31	103	1	1	1	1	yes	no	no	1	0	0	1	3	0x407d60,0x41be40,0x4d4550	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isarmytrulydead?	0x004674d0	operand-only	complete	32	106	1	1	1	1	yes	no	no	1	0	0	1	2	0x41be40,0x4d4550	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isartifacttypeinvisible?	0x0042d240	unknown	complete	100	288	-	0,1	1	1	yes	no	no	0	0	1	3	4	0x4026a0,0x404ab0,0x427b80,0x4d4550	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isattacker?	0x00464400	reads-state	complete	37	119	0	0	0	0	yes	no	no	0	0	0	2	1	0x4d4550	0	0	-	2	0	0	-	0x5577c8,0x5aa7d4	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isattackspell?	0x004258a0	unknown	complete	106	314	-	0,1,2	2	2	yes	no	no	1	0	1	2	5	0x404ab0,0x41bf10,0x4d4550,0x529360,0x5394a0	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isboat?	0x004e7850	unknown	complete	40	128	1	1	1	1	yes	no	no	1	0	0	1	3	0x415470,0x41bf10,0x4d4550	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isbuilding?	0x004e4bf0	reads-state	complete	91	262	-	0,1	1	1	yes	no	no	0	0	1	2	4	0x404ab0,0x4d4550,0x4f6000,0x5394a0	0	0	-	1	0	0	-	0x5ae974	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isbuildingcombat?	0x00464860	reads-state	complete	36	113	0	0	0	0	yes	no	no	0	0	0	2	1	0x4d4550	0	0	-	1	0	0	-	0x583100	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
iscastbreath?	0x00408b50	reads-state	complete	86	248	-	0,1	1	1	yes	no	no	0	0	1	2	5	0x4026a0,0x404ab0,0x407ba0,0x482ac0,0x4d4550	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
ischampionbrainargvalid?	0x0040fd10	reads-state	complete	133	391	-	0,1,2	2	2	yes	no	no	0	0	2	3	4	0x4026a0,0x404ab0,0x40f4e0,0x4d4550	0	0	-	1	0	0	-	0x5aeed0	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
iscity?	0x004e4ae0	reads-state	complete	91	262	-	0,1	1	1	yes	no	no	0	0	1	2	4	0x404ab0,0x4d4550,0x4f6000,0x5394a0	0	0	-	1	0	0	-	0x5ae974	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
iscitycombat?	0x004648e0	reads-state	complete	36	113	0	0	0	0	yes	no	no	0	0	0	2	1	0x4d4550	0	0	-	1	0	0	-	0x583100	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
iscitygate?	0x00427030	unknown	complete	44	137	1	1	1	1	yes	no	no	1	0	0	2	3	0x41be40,0x4d4550,0x521ed0	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
iscitygateclose?	0x00458d50	reads-state	complete	36	113	0	0	0	0	yes	no	no	0	0	0	2	1	0x4d4550	0	0	-	1	0	0	-	0x5ae935	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
iscitygateopen?	0x00458cb0	reads-state	complete	59	155	0	0	0	0	yes	no	no	0	0	0	3	1	0x4d4550	0	0	-	1	0	0	-	0x5ae935	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
iscityundertreaty?	0x0051dbe0	reads-state	complete	100	288	-	0,1	1	1	yes	no	no	0	0	1	2	7	0x4026a0,0x404ab0,0x482ac0,0x4d41c0,0x4d4550,0x51d580,0x51d8e0	0	0	-	1	2	0	-	0x5aa12c	0x573e7c,0x573e84	2	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
isconquered?	0x0050f810	reads-state	complete	88	258	-	0,1	1	1	yes	no	no	0	0	1	2	6	0x4026a0,0x404ab0,0x482ac0,0x4d41c0,0x4d4550,0x50c7f0	0	0	-	1	1	0	-	0x5aa12c	0x573af4	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
iscontrolledbuilding?	0x00443360	reads-state	complete	85	246	-	0,1	1	1	yes	no	no	0	0	1	2	5	0x4026a0,0x404ab0,0x443280,0x482ac0,0x4d4550	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
iscurrentartifactknowntoplayer?	0x0042bee0	reads-state	complete	90	258	-	0,1	1	1	yes	no	no	0	0	1	2	4	0x4026a0,0x404ab0,0x4d41c0,0x4d4550	0	0	-	1	1	0	-	0x5788c4	0x555e24	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
iscurrentartifactwielded?	0x0042bff0	reads-state	complete	48	135	0	0	0	0	yes	no	no	0	0	0	2	2	0x4d41c0,0x4d4550	0	0	-	1	1	0	-	0x5788c4	0x555e24	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
iscustomleader?	0x0044cd10	reads-state	complete	21	78	0	0	0	0	yes	no	no	0	0	0	1	1	0x4d4550	0	0	-	1	0	0	-	0x5876c4	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isdefender?	0x00464570	reads-state	complete	37	119	0	0	0	0	yes	no	no	0	0	0	2	1	0x4d4550	0	0	-	2	0	0	-	0x5577c8,0x5aadb0	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isdefendspell?	0x004259e0	unknown	complete	121	355	-	0,1,2	2	2	yes	no	no	1	0	1	3	5	0x4026a0,0x404ab0,0x41bf10,0x4d4550,0x529360	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isdetectthief?	0x00507380	operand-only	complete	32	106	1	1	1	1	yes	no	no	1	0	0	1	2	0x41be40,0x4d4550	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isdisabledspell?	0x004f0670	reads-state	complete	85	258	-	0,1	1	1	yes	no	no	0	0	1	2	4	0x404ab0,0x4d4550,0x4efe80,0x5394a0	0	0	-	1	0	0	-	0x5aee6c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isdonegetintoformation?	0x00499e50	unknown	complete	144	407	-	0,1,2	2	2	yes	no	no	0	0	2	2	5	0x4026a0,0x404ab0,0x498720,0x4d41c0,0x4d4550	0	0	-	0	1	0	-	-	0x55c710	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
isdungeonempty?	0x005111b0	unknown	complete	71	178	1	1	1	1	yes	no	no	0	0	0	2	2	0x4d4550,0x50cd20	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isfleemark?	0x004e4ee0	reads-state	complete	91	262	-	0,1	1	1	yes	no	no	0	0	1	2	4	0x404ab0,0x4d4550,0x4f6000,0x5394a0	0	0	-	1	0	0	-	0x5ae974	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isfullstrength?	0x004d69d0	unknown	complete	94	240	1	1	1	1	yes	no	no	1	0	0	3	3	0x41be40,0x4d4550,0x522000	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isgatedestroy?	0x00459b30	reads-state	complete	39	122	0	0	0	0	yes	no	no	0	0	0	2	1	0x4d4550	0	0	-	1	0	0	-	0x5ae935	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isgeneralspell?	0x00425c90	unknown	complete	121	355	-	0,1,2	2	2	yes	no	no	1	0	1	3	5	0x4026a0,0x404ab0,0x41bf10,0x4d4550,0x529360	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isgreattemple?	0x0050f690	reads-state	complete	85	246	-	0,1	1	1	yes	no	no	0	0	1	2	5	0x4026a0,0x404ab0,0x482ac0,0x4d4550,0x50f790	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isgreattempleactive?	0x0050f570	reads-state	complete	105	277	1	1	1	1	yes	no	no	0	0	0	3	4	0x451a70,0x4d4550,0x4fbe60,0x50f7e0	0	3	-	1	0	0	-	0x5ae974	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isgroupbeingattacked?	0x00499170	reads-state	complete	103	300	-	0,1	1	1	yes	no	no	0	0	1	2	5	0x4026a0,0x404ab0,0x498830,0x4d41c0,0x4d4550	0	0	-	1	1	0	-	0x5577c8	0x55c710	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
isgroupbeingattackedorattacking?	0x004992a0	reads-state	complete	103	300	-	0,1	1	1	yes	no	no	0	0	1	2	5	0x4026a0,0x404ab0,0x498880,0x4d41c0,0x4d4550	0	0	-	1	1	0	-	0x5577c8	0x55c710	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
isgroupselect	0x0052f640	reads-state	complete	39	128	0	0	0	0	yes	no	no	0	0	0	2	2	0x4d4550,0x52d1d0	0	0	-	2	0	0	-	0x5a7d8c,0x5a7d90	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isheir?	0x004c0990	operand-only	complete	40	128	1	1	1	1	yes	no	no	1	0	0	1	3	0x41bf10,0x4d4550,0x525f20	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
ishost	0x004b5e80	reads-state	complete	30	107	0	0	0	0	yes	no	no	0	0	0	1	2	0x4b7dd0,0x4d4550	0	0	-	1	0	0	-	0x5d1e84	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isinside?	0x00424b80	operand-only	complete	35	112	1	1	1	1	yes	no	no	1	0	0	1	2	0x41be40,0x4d4550	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isinspellcastmode?	0x00502bf0	reads-state	complete	24	86	0	0	0	0	yes	no	no	0	0	0	1	2	0x4d4550,0x502bd0	0	0	-	1	0	0	-	0x584ae8	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isleader?	0x004bdc20	operand-only	complete	40	128	1	1	1	1	yes	no	no	1	0	0	1	3	0x41bf10,0x4d4550,0x525f10	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
ismercenary?	0x0052a390	operand-only	complete	40	125	1	1	1	1	yes	no	no	1	0	0	1	2	0x41bf10,0x4d4550	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
ismovingstealthily?	0x004c2ff0	reads-state	complete	87	258	-	0,1	1	1	yes	no	no	0	0	1	2	5	0x4026a0,0x404ab0,0x482ac0,0x4d41c0,0x4d4550	0	0	-	1	1	0	-	0x5aa12c	0x555960	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
isnormalcombat?	0x00464960	reads-state	complete	36	113	0	0	0	0	yes	no	no	0	0	0	2	1	0x4d4550	0	0	-	1	0	0	-	0x583100	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isonlywizardleft?	0x004696a0	reads-state	complete	64	192	0	0	0	0	yes	no	no	0	0	0	1	5	0x407d50,0x420620,0x4d4550,0x4f6000,0x525fc0	0	0	-	4	0	0	-	0x5577c8,0x5ae974,0x5ae98c,0x5ae998	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isplayerattacker?	0x00464480	reads-state	complete	80	232	-	0,1	1	1	yes	no	no	0	0	1	2	3	0x404ab0,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5aa7d4	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isplayerdefender?	0x004645f0	reads-state	complete	80	232	-	0,1	1	1	yes	no	no	0	0	1	2	3	0x404ab0,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5aadb0	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isplayerdefendingcity?	0x004646e0	reads-state	complete	82	252	-	0,1	1	1	yes	no	no	0	0	1	2	3	0x404ab0,0x4d4550,0x5394a0	0	0	-	2	0	0	-	0x583100,0x5aadb0	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isplayerinsidecity?	0x00459f00	reads-state	complete	136	382	-	0,1	1	1	yes	no	no	0	0	1	3	6	0x4026a0,0x404ab0,0x407d50,0x4a9a60,0x4d4550,0x4f6000	0	0	-	4	0	0	-	0x5ae958,0x5ae974,0x5ae98c,0x5ae998	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
isplayerstealingmyresource?	0x005081f0	unknown	complete	129	381	-	0,1,2	2	2	yes	no	no	0	0	2	2	4	0x4026a0,0x404ab0,0x4d4550,0x508190	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
isplayingquest	0x004c4900	reads-state	complete	41	111	0	0	0	0	yes	no	no	0	0	0	2	1	0x4d4550	0	0	-	1	0	0	-	0x5aeef0	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
